Inputs,in_size,out_size,Bias
10,7700,6,True
10,7700,7,True
10,7700,8,True
10,7700,9,True
10,7700,10,True
10,7700,20,True
10,7700,30,True
10,7700,40,True
10,7700,50,True
10,7700,60,True
10,7700,70,True
10,7700,80,True
10,7700,90,True
10,7700,100,True
10,7700,200,True
10,7700,300,True
10,7700,400,True
10,7700,500,True
10,7700,600,True
10,7700,700,True
10,7700,800,True
10,7700,900,True
10,7700,1000,True
10,7800,1,True
10,7800,2,True
10,7800,3,True
10,7800,4,True
10,7800,5,True
10,7800,6,True
10,7800,7,True
10,7800,8,True
10,7800,9,True
10,7800,10,True
10,7800,20,True
10,7800,30,True
10,7800,40,True
10,7800,50,True
10,7800,60,True
10,7800,70,True
10,7800,80,True
10,7800,90,True
10,7800,100,True
10,7800,200,True
10,7800,300,True
10,7800,400,True
10,7800,500,True
10,7800,600,True
10,7800,700,True
10,7800,800,True
10,7800,900,True
10,7800,1000,True
10,7900,1,True
10,7900,2,True
10,7900,3,True
10,7900,4,True
10,7900,5,True
10,7900,6,True
10,7900,7,True
10,7900,8,True
10,7900,9,True
10,7900,10,True
10,7900,20,True
10,7900,30,True
10,7900,40,True
10,7900,50,True
10,7900,60,True
10,7900,70,True
10,7900,80,True
10,7900,90,True
10,7900,100,True
10,7900,200,True
10,7900,300,True
10,7900,400,True
10,7900,500,True
10,7900,600,True
10,7900,700,True
10,7900,800,True
10,7900,900,True
10,7900,1000,True
10,8000,1,True
10,8000,2,True
10,8000,3,True
10,8000,4,True
10,8000,5,True
10,8000,6,True
10,8000,7,True
10,8000,8,True
10,8000,9,True
10,8000,10,True
10,8000,20,True
10,8000,30,True
10,8000,40,True
10,8000,50,True
10,8000,60,True
10,8000,70,True
10,8000,80,True
10,8000,90,True
10,8000,100,True
10,8000,200,True
10,8000,300,True
10,8000,400,True
10,8000,500,True
10,8000,600,True
10,8000,700,True
10,8000,800,True
10,8000,900,True
10,8000,1000,True
10,8100,1,True
10,8100,2,True
10,8100,3,True
10,8100,4,True
10,8100,5,True
10,8100,6,True
10,8100,7,True
10,8100,8,True
10,8100,9,True
10,8100,10,True
10,8100,20,True
10,8100,30,True
10,8100,40,True
10,8100,50,True
10,8100,60,True
10,8100,70,True
10,8100,80,True
10,8100,90,True
10,8100,100,True
10,8100,200,True
10,8100,300,True
10,8100,400,True
10,8100,500,True
10,8100,600,True
10,8100,700,True
10,8100,800,True
10,8100,900,True
10,8100,1000,True
10,8200,1,True
10,8200,2,True
10,8200,3,True
10,8200,4,True
10,8200,5,True
10,8200,6,True
10,8200,7,True
10,8200,8,True
10,8200,9,True
10,8200,10,True
10,8200,20,True
10,8200,30,True
10,8200,40,True
10,8200,50,True
10,8200,60,True
10,8200,70,True
10,8200,80,True
10,8200,90,True
10,8200,100,True
10,8200,200,True
10,8200,300,True
10,8200,400,True
10,8200,500,True
10,8200,600,True
10,8200,700,True
10,8200,800,True
10,8200,900,True
10,8200,1000,True
10,8300,1,True
10,8300,2,True
10,8300,3,True
10,8300,4,True
10,8300,5,True
10,8300,6,True
10,8300,7,True
10,8300,8,True
10,8300,9,True
10,8300,10,True
10,8300,20,True
10,8300,30,True
10,8300,40,True
10,8300,50,True
10,8300,60,True
10,8300,70,True
10,8300,80,True
10,8300,90,True
10,8300,100,True
10,8300,200,True
10,8300,300,True
10,8300,400,True
10,8300,500,True
10,8300,600,True
10,8300,700,True
10,8300,800,True
10,8300,900,True
10,8300,1000,True
10,8400,1,True
10,8400,2,True
10,8400,3,True
10,8400,4,True
10,8400,5,True
10,8400,6,True
10,8400,7,True
10,8400,8,True
10,8400,9,True
10,8400,10,True
10,8400,20,True
10,8400,30,True
10,8400,40,True
10,8400,50,True
10,8400,60,True
10,8400,70,True
10,8400,80,True
10,8400,90,True
10,8400,100,True
10,8400,200,True
10,8400,300,True
10,8400,400,True
10,8400,500,True
10,8400,600,True
10,8400,700,True
10,8400,800,True
10,8400,900,True
10,8400,1000,True
10,8500,1,True
10,8500,2,True
10,8500,3,True
10,8500,4,True
10,8500,5,True
10,8500,6,True
10,8500,7,True
10,8500,8,True
10,8500,9,True
10,8500,10,True
10,8500,20,True
10,8500,30,True
10,8500,40,True
10,8500,50,True
10,8500,60,True
10,8500,70,True
10,8500,80,True
10,8500,90,True
10,8500,100,True
10,8500,200,True
10,8500,300,True
10,8500,400,True
10,8500,500,True
10,8500,600,True
10,8500,700,True
10,8500,800,True
10,8500,900,True
10,8500,1000,True
10,8600,1,True
10,8600,2,True
10,8600,3,True
10,8600,4,True
10,8600,5,True
10,8600,6,True
10,8600,7,True
10,8600,8,True
10,8600,9,True
10,8600,10,True
10,8600,20,True
10,8600,30,True
10,8600,40,True
10,8600,50,True
10,8600,60,True
10,8600,70,True
10,8600,80,True
10,8600,90,True
10,8600,100,True
10,8600,200,True
10,8600,300,True
10,8600,400,True
10,8600,500,True
10,8600,600,True
10,8600,700,True
10,8600,800,True
10,8600,900,True
10,8600,1000,True
10,8700,1,True
10,8700,2,True
10,8700,3,True
10,8700,4,True
10,8700,5,True
10,8700,6,True
10,8700,7,True
10,8700,8,True
10,8700,9,True
10,8700,10,True
10,8700,20,True
10,8700,30,True
10,8700,40,True
10,8700,50,True
10,8700,60,True
10,8700,70,True
10,8700,80,True
10,8700,90,True
10,8700,100,True
10,8700,200,True
10,8700,300,True
10,8700,400,True
10,8700,500,True
10,8700,600,True
10,8700,700,True
10,8700,800,True
10,8700,900,True
10,8700,1000,True
10,8800,1,True
10,8800,2,True
10,8800,3,True
10,8800,4,True
10,8800,5,True
10,8800,6,True
10,8800,7,True
10,8800,8,True
10,8800,9,True
10,8800,10,True
10,8800,20,True
10,8800,30,True
10,8800,40,True
10,8800,50,True
10,8800,60,True
10,8800,70,True
10,8800,80,True
10,8800,90,True
10,8800,100,True
10,8800,200,True
10,8800,300,True
10,8800,400,True
10,8800,500,True
10,8800,600,True
10,8800,700,True
10,8800,800,True
10,8800,900,True
10,8800,1000,True
10,8900,1,True
10,8900,2,True
10,8900,3,True
10,8900,4,True
10,8900,5,True
10,8900,6,True
10,8900,7,True
10,8900,8,True
10,8900,9,True
10,8900,10,True
10,8900,20,True
10,8900,30,True
10,8900,40,True
10,8900,50,True
10,8900,60,True
10,8900,70,True
10,8900,80,True
10,8900,90,True
10,8900,100,True
10,8900,200,True
10,8900,300,True
10,8900,400,True
10,8900,500,True
10,8900,600,True
10,8900,700,True
10,8900,800,True
10,8900,900,True
10,8900,1000,True
10,9000,1,True
10,9000,2,True
10,9000,3,True
10,9000,4,True
10,9000,5,True
10,9000,6,True
10,9000,7,True
10,9000,8,True
10,9000,9,True
10,9000,10,True
10,9000,20,True
10,9000,30,True
10,9000,40,True
10,9000,50,True
10,9000,60,True
10,9000,70,True
10,9000,80,True
10,9000,90,True
10,9000,100,True
10,9000,200,True
10,9000,300,True
10,9000,400,True
10,9000,500,True
10,9000,600,True
10,9000,700,True
10,9000,800,True
10,9000,900,True
10,9000,1000,True
10,9100,1,True
10,9100,2,True
10,9100,3,True
10,9100,4,True
10,9100,5,True
10,9100,6,True
10,9100,7,True
10,9100,8,True
10,9100,9,True
10,9100,10,True
10,9100,20,True
10,9100,30,True
10,9100,40,True
10,9100,50,True
10,9100,60,True
10,9100,70,True
10,9100,80,True
10,9100,90,True
10,9100,100,True
10,9100,200,True
10,9100,300,True
10,9100,400,True
10,9100,500,True
10,9100,600,True
10,9100,700,True
10,9100,800,True
10,9100,900,True
10,9100,1000,True
10,9200,1,True
10,9200,2,True
10,9200,3,True
10,9200,4,True
10,9200,5,True
10,9200,6,True
10,9200,7,True
10,9200,8,True
10,9200,9,True
10,9200,10,True
10,9200,20,True
10,9200,30,True
10,9200,40,True
10,9200,50,True
10,9200,60,True
10,9200,70,True
10,9200,80,True
10,9200,90,True
10,9200,100,True
10,9200,200,True
10,9200,300,True
10,9200,400,True
10,9200,500,True
10,9200,600,True
10,9200,700,True
10,9200,800,True
10,9200,900,True
10,9200,1000,True
10,9300,1,True
10,9300,2,True
10,9300,3,True
10,9300,4,True
10,9300,5,True
10,9300,6,True
10,9300,7,True
10,9300,8,True
10,9300,9,True
10,9300,10,True
10,9300,20,True
10,9300,30,True
10,9300,40,True
10,9300,50,True
10,9300,60,True
10,9300,70,True
10,9300,80,True
10,9300,90,True
10,9300,100,True
10,9300,200,True
10,9300,300,True
10,9300,400,True
10,9300,500,True
10,9300,600,True
10,9300,700,True
10,9300,800,True
10,9300,900,True
10,9300,1000,True
10,9400,1,True
10,9400,2,True
10,9400,3,True
10,9400,4,True
10,9400,5,True
10,9400,6,True
10,9400,7,True
10,9400,8,True
10,9400,9,True
10,9400,10,True
10,9400,20,True
10,9400,30,True
10,9400,40,True
10,9400,50,True
10,9400,60,True
10,9400,70,True
10,9400,80,True
10,9400,90,True
10,9400,100,True
10,9400,200,True
10,9400,300,True
10,9400,400,True
10,9400,500,True
10,9400,600,True
10,9400,700,True
10,9400,800,True
10,9400,900,True
10,9400,1000,True
10,9500,1,True
10,9500,2,True
10,9500,3,True
10,9500,4,True
10,9500,5,True
10,9500,6,True
10,9500,7,True
10,9500,8,True
10,9500,9,True
10,9500,10,True
10,9500,20,True
10,9500,30,True
10,9500,40,True
10,9500,50,True
10,9500,60,True
10,9500,70,True
10,9500,80,True
10,9500,90,True
10,9500,100,True
10,9500,200,True
10,9500,300,True
10,9500,400,True
10,9500,500,True
10,9500,600,True
10,9500,700,True
10,9500,800,True
10,9500,900,True
10,9500,1000,True
10,9600,1,True
10,9600,2,True
10,9600,3,True
10,9600,4,True
10,9600,5,True
10,9600,6,True
10,9600,7,True
10,9600,8,True
10,9600,9,True
10,9600,10,True
10,9600,20,True
10,9600,30,True
10,9600,40,True
10,9600,50,True
10,9600,60,True
10,9600,70,True
10,9600,80,True
10,9600,90,True
10,9600,100,True
10,9600,200,True
10,9600,300,True
10,9600,400,True
10,9600,500,True
10,9600,600,True
10,9600,700,True
10,9600,800,True
10,9600,900,True
10,9600,1000,True
10,9700,1,True
10,9700,2,True
10,9700,3,True
10,9700,4,True
10,9700,5,True
10,9700,6,True
10,9700,7,True
10,9700,8,True
10,9700,9,True
10,9700,10,True
10,9700,20,True
10,9700,30,True
10,9700,40,True
10,9700,50,True
10,9700,60,True
10,9700,70,True
10,9700,80,True
10,9700,90,True
10,9700,100,True
10,9700,200,True
10,9700,300,True
10,9700,400,True
10,9700,500,True
10,9700,600,True
10,9700,700,True
10,9700,800,True
10,9700,900,True
10,9700,1000,True
10,9800,1,True
10,9800,2,True
10,9800,3,True
10,9800,4,True
10,9800,5,True
10,9800,6,True
10,9800,7,True
10,9800,8,True
10,9800,9,True
10,9800,10,True
10,9800,20,True
10,9800,30,True
10,9800,40,True
10,9800,50,True
10,9800,60,True
10,9800,70,True
10,9800,80,True
10,9800,90,True
10,9800,100,True
10,9800,200,True
10,9800,300,True
10,9800,400,True
10,9800,500,True
10,9800,600,True
10,9800,700,True
10,9800,800,True
10,9800,900,True
10,9800,1000,True
10,9900,1,True
10,9900,2,True
10,9900,3,True
10,9900,4,True
10,9900,5,True
10,9900,6,True
10,9900,7,True
10,9900,8,True
10,9900,9,True
10,9900,10,True
10,9900,20,True
10,9900,30,True
10,9900,40,True
10,9900,50,True
10,9900,60,True
10,9900,70,True
10,9900,80,True
10,9900,90,True
10,9900,100,True
10,9900,200,True
10,9900,300,True
10,9900,400,True
10,9900,500,True
10,9900,600,True
10,9900,700,True
10,9900,800,True
10,9900,900,True
10,9900,1000,True
10,10000,1,True
10,10000,2,True
10,10000,3,True
10,10000,4,True
10,10000,5,True
10,10000,6,True
10,10000,7,True
10,10000,8,True
10,10000,9,True
10,10000,10,True
10,10000,20,True
10,10000,30,True
10,10000,40,True
10,10000,50,True
10,10000,60,True
10,10000,70,True
10,10000,80,True
10,10000,90,True
10,10000,100,True
10,10000,200,True
10,10000,300,True
10,10000,400,True
10,10000,500,True
10,10000,600,True
10,10000,700,True
10,10000,800,True
10,10000,900,True
10,10000,1000,True
10,11000,1,True
10,11000,2,True
10,11000,3,True
10,11000,4,True
10,11000,5,True
10,11000,6,True
10,11000,7,True
10,11000,8,True
10,11000,9,True
10,11000,10,True
10,11000,20,True
10,11000,30,True
10,11000,40,True
10,11000,50,True
10,11000,60,True
10,11000,70,True
10,11000,80,True
10,11000,90,True
10,11000,100,True
10,11000,200,True
10,11000,300,True
10,11000,400,True
10,11000,500,True
10,11000,600,True
10,11000,700,True
10,11000,800,True
10,11000,900,True
10,11000,1000,True
10,12000,1,True
10,12000,2,True
10,12000,3,True
10,12000,4,True
10,12000,5,True
10,12000,6,True
10,12000,7,True
10,12000,8,True
10,12000,9,True
10,12000,10,True
10,12000,20,True
10,12000,30,True
10,12000,40,True
10,12000,50,True
10,12000,60,True
10,12000,70,True
10,12000,80,True
10,12000,90,True
10,12000,100,True
10,12000,200,True
10,12000,300,True
10,12000,400,True
10,12000,500,True
10,12000,600,True
10,12000,700,True
10,12000,800,True
10,12000,900,True
10,12000,1000,True
10,13000,1,True
10,13000,2,True
10,13000,3,True
10,13000,4,True
10,13000,5,True
10,13000,6,True
10,13000,7,True
10,13000,8,True
10,13000,9,True
10,13000,10,True
10,13000,20,True
10,13000,30,True
10,13000,40,True
10,13000,50,True
10,13000,60,True
10,13000,70,True
10,13000,80,True
10,13000,90,True
10,13000,100,True
10,13000,200,True
10,13000,300,True
10,13000,400,True
10,13000,500,True
10,13000,600,True
10,13000,700,True
10,13000,800,True
10,13000,900,True
10,13000,1000,True
10,14000,1,True
10,14000,2,True
10,14000,3,True
10,14000,4,True
10,14000,5,True
10,14000,6,True
10,14000,7,True
10,14000,8,True
10,14000,9,True
10,14000,10,True
10,14000,20,True
10,14000,30,True
10,14000,40,True
10,14000,50,True
10,14000,60,True
10,14000,70,True
10,14000,80,True
10,14000,90,True
10,14000,100,True
10,14000,200,True
10,14000,300,True
10,14000,400,True
10,14000,500,True
10,14000,600,True
10,14000,700,True
10,14000,800,True
10,14000,900,True
10,14000,1000,True
10,15000,1,True
10,15000,2,True
10,15000,3,True
10,15000,4,True
10,15000,5,True
10,15000,6,True
10,15000,7,True
10,15000,8,True
10,15000,9,True
10,15000,10,True
10,15000,20,True
10,15000,30,True
10,15000,40,True
10,15000,50,True
10,15000,60,True
10,15000,70,True
10,15000,80,True
10,15000,90,True
10,15000,100,True
10,15000,200,True
10,15000,300,True
10,15000,400,True
10,15000,500,True
10,15000,600,True
10,15000,700,True
10,15000,800,True
10,15000,900,True
10,15000,1000,True
10,16000,1,True
10,16000,2,True
10,16000,3,True
10,16000,4,True
10,16000,5,True
10,16000,6,True
10,16000,7,True
10,16000,8,True
10,16000,9,True
10,16000,10,True
10,16000,20,True
10,16000,30,True
10,16000,40,True
10,16000,50,True
10,16000,60,True
10,16000,70,True
10,16000,80,True
10,16000,90,True
10,16000,100,True
10,16000,200,True
10,16000,300,True
10,16000,400,True
10,16000,500,True
10,16000,600,True
10,16000,700,True
10,16000,800,True
10,16000,900,True
10,16000,1000,True
10,17000,1,True
10,17000,2,True
10,17000,3,True
10,17000,4,True
10,17000,5,True
10,17000,6,True
10,17000,7,True
10,17000,8,True
10,17000,9,True
10,17000,10,True
10,17000,20,True
10,17000,30,True
10,17000,40,True
10,17000,50,True
10,17000,60,True
10,17000,70,True
10,17000,80,True
10,17000,90,True
10,17000,100,True
10,17000,200,True
10,17000,300,True
10,17000,400,True
10,17000,500,True
10,17000,600,True
10,17000,700,True
10,17000,800,True
10,17000,900,True
10,17000,1000,True
10,18000,1,True
10,18000,2,True
10,18000,3,True
10,18000,4,True
10,18000,5,True
10,18000,6,True
10,18000,7,True
10,18000,8,True
10,18000,9,True
10,18000,10,True
10,18000,20,True
10,18000,30,True
10,18000,40,True
10,18000,50,True
10,18000,60,True
10,18000,70,True
10,18000,80,True
10,18000,90,True
10,18000,100,True
10,18000,200,True
10,18000,300,True
10,18000,400,True
10,18000,500,True
10,18000,600,True
10,18000,700,True
10,18000,800,True
10,18000,900,True
10,18000,1000,True
10,19000,1,True
10,19000,2,True
10,19000,3,True
10,19000,4,True
10,19000,5,True
10,19000,6,True
10,19000,7,True
10,19000,8,True
10,19000,9,True
10,19000,10,True
10,19000,20,True
10,19000,30,True
10,19000,40,True
10,19000,50,True
10,19000,60,True
10,19000,70,True
10,19000,80,True
10,19000,90,True
10,19000,100,True
10,19000,200,True
10,19000,300,True
10,19000,400,True
10,19000,500,True
10,19000,600,True
10,19000,700,True
10,19000,800,True
10,19000,900,True
10,19000,1000,True
10,20000,1,True
10,20000,2,True
10,20000,3,True
10,20000,4,True
10,20000,5,True
10,20000,6,True
10,20000,7,True
10,20000,8,True
10,20000,9,True
10,20000,10,True
10,20000,20,True
10,20000,30,True
10,20000,40,True
10,20000,50,True
10,20000,60,True
10,20000,70,True
10,20000,80,True
10,20000,90,True
10,20000,100,True
10,20000,200,True
10,20000,300,True
10,20000,400,True
10,20000,500,True
10,20000,600,True
10,20000,700,True
10,20000,800,True
10,20000,900,True
10,20000,1000,True
10,21000,1,True
10,21000,2,True
10,21000,3,True
10,21000,4,True
10,21000,5,True
10,21000,6,True
10,21000,7,True
10,21000,8,True
10,21000,9,True
10,21000,10,True
10,21000,20,True
10,21000,30,True
10,21000,40,True
10,21000,50,True
10,21000,60,True
10,21000,70,True
10,21000,80,True
10,21000,90,True
10,21000,100,True
10,21000,200,True
10,21000,300,True
10,21000,400,True
10,21000,500,True
10,21000,600,True
10,21000,700,True
10,21000,800,True
10,21000,900,True
10,21000,1000,True
10,22000,1,True
10,22000,2,True
10,22000,3,True
10,22000,4,True
10,22000,5,True
10,22000,6,True
10,22000,7,True
10,22000,8,True
10,22000,9,True
10,22000,10,True
10,22000,20,True
10,22000,30,True
10,22000,40,True
10,22000,50,True
10,22000,60,True
10,22000,70,True
10,22000,80,True
10,22000,90,True
10,22000,100,True
10,22000,200,True
10,22000,300,True
10,22000,400,True
10,22000,500,True
10,22000,600,True
10,22000,700,True
10,22000,800,True
10,22000,900,True
10,22000,1000,True
10,23000,1,True
10,23000,2,True
10,23000,3,True
10,23000,4,True
10,23000,5,True
10,23000,6,True
10,23000,7,True
10,23000,8,True
10,23000,9,True
10,23000,10,True
10,23000,20,True
10,23000,30,True
10,23000,40,True
10,23000,50,True
10,23000,60,True
10,23000,70,True
10,23000,80,True
10,23000,90,True
10,23000,100,True
10,23000,200,True
10,23000,300,True
10,23000,400,True
10,23000,500,True
10,23000,600,True
10,23000,700,True
10,23000,800,True
10,23000,900,True
10,23000,1000,True
10,24000,1,True
10,24000,2,True
10,24000,3,True
10,24000,4,True
10,24000,5,True
10,24000,6,True
10,24000,7,True
10,24000,8,True
10,24000,9,True
10,24000,10,True
10,24000,20,True
10,24000,30,True
10,24000,40,True
10,24000,50,True
10,24000,60,True
10,24000,70,True
10,24000,80,True
10,24000,90,True
10,24000,100,True
10,24000,200,True
10,24000,300,True
10,24000,400,True
10,24000,500,True
10,24000,600,True
10,24000,700,True
10,24000,800,True
10,24000,900,True
10,24000,1000,True
10,25000,1,True
10,25000,2,True
10,25000,3,True
10,25000,4,True
10,25000,5,True
10,25000,6,True
10,25000,7,True
10,25000,8,True
10,25000,9,True
10,25000,10,True
10,25000,20,True
10,25000,30,True
10,25000,40,True
10,25000,50,True
10,25000,60,True
10,25000,70,True
10,25000,80,True
10,25000,90,True
10,25000,100,True
10,25000,200,True
10,25000,300,True
10,25000,400,True
10,25000,500,True
10,25000,600,True
10,25000,700,True
10,25000,800,True
10,25000,900,True
10,25000,1000,True
10,26000,1,True
10,26000,2,True
10,26000,3,True
10,26000,4,True
10,26000,5,True
10,26000,6,True
10,26000,7,True
10,26000,8,True
10,26000,9,True
10,26000,10,True
10,26000,20,True
10,26000,30,True
10,26000,40,True
10,26000,50,True
10,26000,60,True
10,26000,70,True
10,26000,80,True
10,26000,90,True
10,26000,100,True
10,26000,200,True
10,26000,300,True
10,26000,400,True
10,26000,500,True
10,26000,600,True
10,26000,700,True
10,26000,800,True
10,26000,900,True
10,26000,1000,True
10,27000,1,True
10,27000,2,True
10,27000,3,True
10,27000,4,True
10,27000,5,True
10,27000,6,True
10,27000,7,True
10,27000,8,True
10,27000,9,True
10,27000,10,True
10,27000,20,True
10,27000,30,True
10,27000,40,True
10,27000,50,True
10,27000,60,True
10,27000,70,True
10,27000,80,True
10,27000,90,True
10,27000,100,True
10,27000,200,True
10,27000,300,True
10,27000,400,True
10,27000,500,True
10,27000,600,True
10,27000,700,True
10,27000,800,True
10,27000,900,True
10,27000,1000,True
10,28000,1,True
10,28000,2,True
10,28000,3,True
10,28000,4,True
10,28000,5,True
10,28000,6,True
10,28000,7,True
10,28000,8,True
10,28000,9,True
10,28000,10,True
10,28000,20,True
10,28000,30,True
10,28000,40,True
10,28000,50,True
10,28000,60,True
10,28000,70,True
10,28000,80,True
10,28000,90,True
10,28000,100,True
10,28000,200,True
10,28000,300,True
10,28000,400,True
10,28000,500,True
10,28000,600,True
10,28000,700,True
10,28000,800,True
10,28000,900,True
10,28000,1000,True
10,29000,1,True
10,29000,2,True
10,29000,3,True
10,29000,4,True
10,29000,5,True
10,29000,6,True
10,29000,7,True
10,29000,8,True
10,29000,9,True
10,29000,10,True
10,29000,20,True
10,29000,30,True
10,29000,40,True
10,29000,50,True
10,29000,60,True
10,29000,70,True
10,29000,80,True
10,29000,90,True
10,29000,100,True
10,29000,200,True
10,29000,300,True
10,29000,400,True
10,29000,500,True
10,29000,600,True
10,29000,700,True
10,29000,800,True
10,29000,900,True
10,29000,1000,True
10,30000,1,True
10,30000,2,True
10,30000,3,True
10,30000,4,True
10,30000,5,True
10,30000,6,True
10,30000,7,True
10,30000,8,True
10,30000,9,True
10,30000,10,True
10,30000,20,True
10,30000,30,True
10,30000,40,True
10,30000,50,True
10,30000,60,True
10,30000,70,True
10,30000,80,True
10,30000,90,True
10,30000,100,True
10,30000,200,True
10,30000,300,True
10,30000,400,True
10,30000,500,True
10,30000,600,True
10,30000,700,True
10,30000,800,True
10,30000,900,True
10,30000,1000,True
10,31000,1,True
10,31000,2,True
10,31000,3,True
10,31000,4,True
10,31000,5,True
10,31000,6,True
10,31000,7,True
10,31000,8,True
10,31000,9,True
10,31000,10,True
10,31000,20,True
10,31000,30,True
10,31000,40,True
10,31000,50,True
10,31000,60,True
10,31000,70,True
10,31000,80,True
10,31000,90,True
10,31000,100,True
10,31000,200,True
10,31000,300,True
10,31000,400,True
10,31000,500,True
10,31000,600,True
10,31000,700,True
10,31000,800,True
10,31000,900,True
10,31000,1000,True
10,32000,1,True
10,32000,2,True
10,32000,3,True
10,32000,4,True
10,32000,5,True
10,32000,6,True
10,32000,7,True
10,32000,8,True
10,32000,9,True
10,32000,10,True
10,32000,20,True
10,32000,30,True
10,32000,40,True
10,32000,50,True
10,32000,60,True
10,32000,70,True
10,32000,80,True
10,32000,90,True
10,32000,100,True
10,32000,200,True
10,32000,300,True
10,32000,400,True
10,32000,500,True
10,32000,600,True
10,32000,700,True
10,32000,800,True
10,32000,900,True
10,32000,1000,True
10,33000,1,True
10,33000,2,True
10,33000,3,True
10,33000,4,True
10,33000,5,True
10,33000,6,True
10,33000,7,True
10,33000,8,True
10,33000,9,True
10,33000,10,True
10,33000,20,True
10,33000,30,True
10,33000,40,True
10,33000,50,True
10,33000,60,True
10,33000,70,True
10,33000,80,True
10,33000,90,True
10,33000,100,True
10,33000,200,True
10,33000,300,True
10,33000,400,True
10,33000,500,True
10,33000,600,True
10,33000,700,True
10,33000,800,True
10,33000,900,True
10,33000,1000,True
10,34000,1,True
10,34000,2,True
10,34000,3,True
10,34000,4,True
10,34000,5,True
10,34000,6,True
10,34000,7,True
10,34000,8,True
10,34000,9,True
10,34000,10,True
10,34000,20,True
10,34000,30,True
10,34000,40,True
10,34000,50,True
10,34000,60,True
10,34000,70,True
10,34000,80,True
10,34000,90,True
10,34000,100,True
10,34000,200,True
10,34000,300,True
10,34000,400,True
10,34000,500,True
10,34000,600,True
10,34000,700,True
10,34000,800,True
10,34000,900,True
10,34000,1000,True
10,35000,1,True
10,35000,2,True
10,35000,3,True
10,35000,4,True
10,35000,5,True
10,35000,6,True
10,35000,7,True
10,35000,8,True
10,35000,9,True
10,35000,10,True
10,35000,20,True
10,35000,30,True
10,35000,40,True
10,35000,50,True
10,35000,60,True
10,35000,70,True
10,35000,80,True
10,35000,90,True
10,35000,100,True
10,35000,200,True
10,35000,300,True
10,35000,400,True
10,35000,500,True
10,35000,600,True
10,35000,700,True
10,35000,800,True
10,35000,900,True
10,35000,1000,True
10,36000,1,True
10,36000,2,True
10,36000,3,True
10,36000,4,True
10,36000,5,True
10,36000,6,True
10,36000,7,True
10,36000,8,True
10,36000,9,True
10,36000,10,True
10,36000,20,True
10,36000,30,True
10,36000,40,True
10,36000,50,True
10,36000,60,True
10,36000,70,True
10,36000,80,True
10,36000,90,True
10,36000,100,True
10,36000,200,True
10,36000,300,True
10,36000,400,True
10,36000,500,True
10,36000,600,True
10,36000,700,True
10,36000,800,True
10,36000,900,True
10,36000,1000,True
10,37000,1,True
10,37000,2,True
10,37000,3,True
10,37000,4,True
10,37000,5,True
10,37000,6,True
10,37000,7,True
10,37000,8,True
10,37000,9,True
10,37000,10,True
10,37000,20,True
10,37000,30,True
10,37000,40,True
10,37000,50,True
10,37000,60,True
10,37000,70,True
10,37000,80,True
10,37000,90,True
10,37000,100,True
10,37000,200,True
10,37000,300,True
10,37000,400,True
10,37000,500,True
10,37000,600,True
10,37000,700,True
10,37000,800,True
10,37000,900,True
10,37000,1000,True
10,38000,1,True
10,38000,2,True
10,38000,3,True
10,38000,4,True
10,38000,5,True
10,38000,6,True
10,38000,7,True
10,38000,8,True
10,38000,9,True
10,38000,10,True
10,38000,20,True
10,38000,30,True
10,38000,40,True
10,38000,50,True
10,38000,60,True
10,38000,70,True
10,38000,80,True
10,38000,90,True
10,38000,100,True
10,38000,200,True
10,38000,300,True
10,38000,400,True
10,38000,500,True
10,38000,600,True
10,38000,700,True
10,38000,800,True
10,38000,900,True
10,38000,1000,True
10,39000,1,True
10,39000,2,True
10,39000,3,True
10,39000,4,True
10,39000,5,True
10,39000,6,True
10,39000,7,True
10,39000,8,True
10,39000,9,True
10,39000,10,True
10,39000,20,True
10,39000,30,True
10,39000,40,True
10,39000,50,True
10,39000,60,True
10,39000,70,True
10,39000,80,True
10,39000,90,True
10,39000,100,True
10,39000,200,True
10,39000,300,True
10,39000,400,True
10,39000,500,True
10,39000,600,True
10,39000,700,True
10,39000,800,True
10,39000,900,True
10,39000,1000,True
10,40000,1,True
10,40000,2,True
10,40000,3,True
10,40000,4,True
10,40000,5,True
10,40000,6,True
10,40000,7,True
10,40000,8,True
10,40000,9,True
10,40000,10,True
10,40000,20,True
10,40000,30,True
10,40000,40,True
10,40000,50,True
10,40000,60,True
10,40000,70,True
10,40000,80,True
10,40000,90,True
10,40000,100,True
10,40000,200,True
10,40000,300,True
10,40000,400,True
10,40000,500,True
10,40000,600,True
10,40000,700,True
10,40000,800,True
10,40000,900,True
10,40000,1000,True
10,41000,1,True
10,41000,2,True
10,41000,3,True
10,41000,4,True
10,41000,5,True
10,41000,6,True
10,41000,7,True
10,41000,8,True
10,41000,9,True
10,41000,10,True
10,41000,20,True
10,41000,30,True
10,41000,40,True
10,41000,50,True
10,41000,60,True
10,41000,70,True
10,41000,80,True
10,41000,90,True
10,41000,100,True
10,41000,200,True
10,41000,300,True
10,41000,400,True
10,41000,500,True
10,41000,600,True
10,41000,700,True
10,41000,800,True
10,41000,900,True
10,41000,1000,True
10,42000,1,True
10,42000,2,True
10,42000,3,True
10,42000,4,True
10,42000,5,True
10,42000,6,True
10,42000,7,True
10,42000,8,True
10,42000,9,True
10,42000,10,True
10,42000,20,True
10,42000,30,True
